code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_3d_ago,score_5d_ago,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,status_5d_ago,status_changed
002248,华东数控,,2026-06-18,9.86,9.696000000000002,9.756,10.253499999999999,11.824166666666667,12.276833333333334,0.001445982235075416,-0.016928657799274438,-0.07145121122934128,-0.05458349435641863,0.04670912951167727,0.003051881993896277,-0.189811010682005,-0.20355411954765756,108591757.2,114518734.1,124739616.45,0.8705474675202916,0.036478322941856677,0.039150010601777675,12.69,14.05,False,False,-0.2982206405693951,-0.2482043096568236,0.4884999999999999,0.04954361054766733,0.7552948671522757,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.08988015978695073,0.22603195739014648,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,11.0,0.0,10.0,21.333333333333332,19.6,12.0,22.0,市场环境弱观察,True
002268,电科网安,,2026-06-18,13.22,13.258000000000001,13.288,13.878499999999999,15.529,17.69775,0.006834750911300036,-0.028441909775535623,-0.037051170858629745,-0.05977920846031193,0.03281249999999991,-0.029368575624082127,-0.11748998664886512,-0.252262443438914,101768896.6,110118485.4,126702721.85,0.8032100266992015,0.00909040739154526,0.010720243526942595,15.6,17.65,False,False,-0.25099150141643045,-0.1644908616187989,0.4525000000000001,0.0342284417549168,0.6797239257612364,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3681757656458056,0.10585885486018642,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,23.0,13.0,-1.0,9.0,22.666666666666668,20.8,13.0,23.0,市场环境弱观察,True
002625,光启技术,,2026-06-18,34.15,37.410000000000004,36.852999999999994,38.2115,39.180166666666665,43.76558333333333,0.006240249609984483,-0.01822202093934,-0.01376951864756737,-0.026398293677911022,-0.06310013717421137,-0.10625490709238428,-0.10320378151260501,-0.16196319018404914,1551708037.0,1325849919.5,1551683015.75,1.0000161252328896,0.01949515786467367,0.018668759777369114,43.39,43.39,False,False,-0.2129522931551049,-0.1897983392645315,2.004499999999999,0.05869692532942896,0.8371633971981496,0.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.43908122503328895,0.368508655126498,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,25.0,15.0,-3.0,-8.0,26.666666666666668,27.0,22.0,33.0,市场环境弱观察,True
002639,雪人集团,,2026-06-18,14.33,14.679999999999998,14.692000000000002,15.257,17.295333333333335,19.193083333333334,0.003829321663019414,-0.04591207221248128,-0.02784503631961255,-0.04917582165861867,0.0013976240391333494,-0.07249190938511318,-0.07309184993531703,-0.1806746712407089,565856492.0,607120309.5,792302637.45,0.7141923619252241,0.05837818034871597,0.07749195682318442,18.0,21.57,False,False,-0.33565136764024106,-0.1670547147846333,0.8669999999999998,0.06050244242847172,1.0626890366494517,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5808921438082557,0.30758988015978694,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,12.0,0.0,10.0,22.666666666666668,20.4,12.0,24.0,市场环境弱观察,True
002769,普路通,,2026-06-18,7.3,7.456,7.711999999999999,7.812,9.324000000000002,10.642999999999999,-0.04703476482617586,-0.02490833227968159,-0.042412355969600246,-0.06299304915836168,-0.051948051948051965,-0.06887755102040816,-0.13915094339622647,-0.35964912280701755,94522991.2,118236532.0,103442345.05,0.9137746360478514,0.03383947405410296,0.03528124282275042,8.66,11.66,False,False,-0.3739279588336192,-0.13813459268004735,0.42700000000000016,0.05849315068493153,0.6138081851835415,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.26830892143808255,0.012316910785619174,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,26.0,22.0,-4.0,4.0,23.0,22.6,18.0,26.0,市场环境弱观察,True
002847,盐津铺子,,2026-06-18,48.03,51.224000000000004,53.145,55.46099999999999,56.521166666666666,62.25,-0.047349823321554796,-0.06454622262902199,-0.02770789688209474,-0.0235104753348766,-0.10308123249299717,-0.15261115031757233,-0.15440140845070416,-0.18537991858887382,159723894.6,172398115.6,218812529.0,0.7299577191944068,0.01272530322992162,0.01599641141959916,61.87,61.87,False,False,-0.22369484402780015,-0.21313892529488854,2.2954999999999997,0.04779304601290859,1.1358427232324404,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.19840213049267644,0.2926098535286285,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,25.0,27.0,-3.0,-5.0,22.666666666666668,24.0,22.0,27.0,市场环境弱观察,True
600048,保利发展,,2026-06-18,4.92,5.09,5.159000000000001,5.42,5.801666666666667,6.17375,-0.01775376302585885,-0.04692407167929047,-0.043501279449395636,-0.03351195268900775,-0.044660194174757306,-0.08550185873605942,-0.161839863713799,-0.2012987012987013,574376840.0,555885218.8,689137242.7,0.8334723541418609,0.009415049557022138,0.01053097418767645,6.02,6.86,False,False,-0.282798833819242,-0.161839863713799,0.16499999999999998,0.033536585365853654,0.34470345376520206,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.1681091877496671,0.23468708388814913,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,24.0,13.0,-2.0,6.0,22.666666666666668,21.6,16.0,24.0,市场环境弱观察,True
600052,东望时代,,2026-06-18,3.77,3.8059999999999996,3.8020000000000005,4.058,4.132000000000001,4.359999999999999,0.026983270372368917,-0.04592220828105387,-0.042133836893662346,-0.016424660795048562,0.02168021680216814,-0.04556962025316458,-0.16960352422907488,-0.06218905472636804,87520760.8,79934275.0,88033262.3,0.9941783198008328,0.02729854698301177,0.025512596980274204,4.72,4.9,False,False,-0.23061224489795928,-0.19780219780219777,0.23399999999999999,0.06206896551724138,0.20897963924330845,1.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.14480692410119841,0.6218375499334221,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,27.0,19.0,-5.0,3.0,21.666666666666668,22.2,19.0,27.0,市场环境弱观察,True
600100,同方股份,,2026-06-18,7.11,7.154000000000001,7.199,7.614500000000001,8.066833333333333,8.566083333333333,0.0022415242364808297,-0.04812904931905326,-0.04220125786163509,-0.03393145845392309,0.0304347826086957,-0.07901554404145072,-0.12760736196319022,-0.14440433212996395,271568537.0,263609449.9,288858543.5,0.9401436900896095,0.01139417128569666,0.01130071157649381,8.41,9.36,False,False,-0.2403846153846153,-0.17067307692307687,0.23299999999999996,0.03277074542897327,0.7908368831323425,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3189081225033289,0.42243675099866845,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,12.0,0.0,10.0,22.666666666666668,20.4,12.0,23.0,市场环境弱观察,True
600215,派斯林,,2026-06-18,6.31,6.359999999999999,6.433,6.531000000000001,6.670833333333333,7.061916666666667,-0.0025094102885822034,-0.00817144619179766,-0.02091297503935219,-0.019379655037240262,0.009599999999999831,-0.006299212598425252,-0.08151382823871911,-0.06379821958456977,80981797.0,88607058.7,85578448.45,0.9462872775417792,0.02786251391166154,0.028736614074924373,7.06,7.23,False,False,-0.1272475795297373,-0.11111111111111105,0.35650000000000004,0.056497622820919184,0.7890176414178073,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5396138482023968,0.6191744340878829,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,27.0,19.0,-5.0,5.0,25.0,23.8,17.0,28.0,市场环境弱观察,True
600219,南山铝业,,2026-06-18,4.53,4.678,4.659999999999999,4.9665,5.458166666666667,5.869833333333333,0.005156854318865589,-0.053614947197400564,-0.021186440677966045,-0.061256664564581675,-0.01091703056768556,-0.09218436873747493,-0.10297029702970284,-0.2256410256410255,943994183.0,881580513.6,1241583360.65,0.760314782654461,0.01747786521347714,0.02133541325862659,5.74,6.41,False,False,-0.2932917316692667,-0.20246478873239426,0.2214999999999999,0.04889624724061808,0.8961550619828454,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.43974700399467376,0.16844207723035953,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,25.0,13.0,-3.0,7.0,22.0,21.2,15.0,25.0,市场环境弱观察,True
600326,西藏天路,,2026-06-18,7.02,7.164,7.223000000000001,7.608499999999999,8.701833333333331,9.85375,-0.0033388981636059967,-0.04166113838397245,-0.04881860232529067,-0.05776727062730114,-0.008474576271186529,-0.0714285714285714,-0.15827338129496404,-0.259493670886076,137034355.2,135604917.8,148496931.85,0.922809336817958,0.01404921044312652,0.014283138239419516,8.45,9.79,False,False,-0.28294177732379977,-0.16229116945107414,0.2370000000000001,0.03376068376068378,0.6144196130234945,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.1807589880159787,0.09487350199733688,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,23.0,12.0,-1.0,9.0,22.0,20.4,13.0,23.0,市场环境弱观察,True
600604,市北高新,,2026-06-18,4.1,4.202,4.194,4.401,4.809833333333334,5.168666666666667,-0.0019002375296912621,-0.024424284717376232,-0.050894975199482606,-0.03513874958207952,0.0,-0.030732860520094718,-0.2918825561312609,-0.280701754385965,36943682.0,41680563.0,115562950.8,0.3196844814384923,0.006235454222088063,0.017328360087078103,5.5,5.94,False,False,-0.3097643097643099,-0.224952741020794,0.195,0.047560975609756105,0.20043366210383573,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.007989347536617843,0.06391478029294274,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,21.0,11.0,1.0,9.0,21.0,19.4,13.0,22.0,市场环境弱观察,True
600619,海立股份,,2026-06-18,14.68,14.952000000000002,14.732999999999999,15.425,16.7315,18.10891666666667,0.017281262756837945,-0.004190604934099285,-0.05573750420862533,-0.030610569820102462,0.018030513176144236,-0.02393617021276595,-0.20562770562770571,-0.13647058823529412,319048933.4,285675517.5,375479744.5,0.8497101057338127,0.027065423597067196,0.029945239774369935,18.98,19.79,False,False,-0.2582112177867609,-0.2344678552133982,0.6104999999999999,0.04158719346049046,0.4719779545849954,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.06091877496671105,0.446404793608522,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,12.0,0.0,8.0,22.666666666666668,20.8,14.0,24.0,市场环境弱观察,True
600637,东方明珠,,2026-06-18,8.88,8.748000000000001,8.786,9.3805,9.717333333333332,10.443333333333332,0.008298755186722184,-0.03915135608049003,-0.03651396877567803,-0.027715705566487725,0.05213270142180115,-0.02417582417582409,-0.14533205004812322,-0.10303030303030303,391849007.6,386938803.8,661037540.65,0.592778750832659,0.013401828683938985,0.020086133934906554,11.44,11.44,False,False,-0.22377622377622364,-0.2622377622377623,0.41050000000000003,0.04622747747747748,0.8976739816406974,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.23768308921438083,0.5362849533954727,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,20.0,11.0,2.0,10.0,22.0,19.6,12.0,22.0,市场环境弱观察,True
600855,航天长峰,,2026-06-18,14.79,14.918000000000001,14.808000000000002,15.613499999999998,17.612666666666666,19.11233333333333,0.017598908594815832,-0.021217529248463096,-0.06684795601243132,-0.031011021658200244,0.0378947368421052,-0.01988071570576544,-0.1891447368421052,-0.13961605584642245,176589814.8,170787339.3,186933445.45,0.9446667736471661,0.025185967946675353,0.025351395936146763,18.5,22.0,False,False,-0.32772727272727276,-0.21008869179600886,0.6720000000000003,0.04543610547667345,0.46948383132266447,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.09187749667110519,0.4370838881491345,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,12.0,0.0,8.0,22.0,20.4,14.0,22.0,市场环境弱观察,True
600959,江苏有线,,2026-06-18,3.1,3.144,3.213,3.4034999999999997,3.762833333333333,3.8259166666666666,-0.022995649471721502,-0.050812407680945415,-0.05128919860627179,-0.03397372812459887,-0.02208201892744477,-0.0801186943620178,-0.18848167539267013,-0.1989664082687338,140324797.4,135651417.0,148844153.55,0.9427632463431749,0.00887866218169064,0.008696666864788845,3.88,4.28,False,False,-0.2757009345794392,-0.18848167539267013,0.10149999999999997,0.03274193548387096,0.29387510759882945,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.09354194407456724,0.24267643142476697,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,20.0,12.0,2.0,10.0,21.666666666666668,19.4,12.0,22.0,市场环境弱观察,True
601600,中国铝业,,2026-06-18,9.38,10.178,10.217,10.8485,11.452833333333334,12.282333333333332,-0.022286263208453394,-0.06016005887222875,-0.014086427045939875,-0.04304534313725472,-0.09196515004840267,-0.13944954128440368,-0.1346863468634686,-0.18647007805724192,3839211901.2,3123527402.5,3693773657.55,1.039373891616972,0.028414046687478677,0.025594180095472534,12.47,12.8,False,False,-0.2671875,-0.22415219189412727,0.6160000000000001,0.06567164179104479,0.682173303927726,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.29094540612516645,0.2879494007989348,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,33.0,14.0,-11.0,-6.0,20.666666666666668,24.6,20.0,33.0,市场环境弱观察,True
603092,德力佳,,2026-06-18,57.33,58.75599999999999,58.27199999999999,62.7115,68.28083333333333,68.50475,0.014643917938799378,-0.047952031630369096,-0.059205196675567784,-0.0323765390547317,0.018475750577367167,-0.054740313272877206,-0.19287624947205406,-0.19378427787934194,85892648.8,84118593.4,111473843.2,0.7705184134173638,0.04259608174951648,0.05064512678508232,72.4,78.31,False,False,-0.2679095900906654,-0.21459467001534815,2.4515000000000002,0.04276120704692134,0.47464109945428573,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.08155792276964048,0.25998668442077233,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,29.0,19.0,-7.0,1.0,24.333333333333332,24.6,21.0,29.0,市场环境弱观察,True
603322,超讯科技,,2026-06-18,29.7,28.9,29.167999999999996,31.047000000000004,32.787,35.301833333333335,0.0033328704346617943,-0.03961015442362803,-0.06276036949827912,-0.0285573195723563,0.06796116504854366,-0.03634003893575599,-0.16432189082723692,-0.058637083993660855,131983289.2,148633611.6,198737705.7,0.6641079443637756,0.02904606297091028,0.03985874489129147,36.9,40.16,False,False,-0.2604581673306773,-0.2353588122078636,1.4260000000000004,0.04801346801346803,0.8786431446379068,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.15978695073235685,0.6278295605858855,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,21.0,11.0,1.0,11.0,22.0,19.6,11.0,22.0,市场环境弱观察,True
603338,浙江鼎力,,2026-06-18,46.68,48.4,49.542,51.043,51.627,54.180083333333336,-0.024861989765080472,-0.02549274164994686,-0.031625877442610584,-0.008733051511883527,-0.037525773195876244,-0.09849362688296637,-0.1473972602739726,-0.06826347305389224,209590505.6,213495521.4,241238618.95,0.8688099215301862,0.008525733352583036,0.009258637676647554,56.65,59.28,False,False,-0.21255060728744946,-0.16178847189800682,1.6174999999999997,0.03465081405312767,0.4195680349724674,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22802929427430094,0.6081890812250332,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,31.0,23.0,-9.0,-1.0,25.666666666666668,26.2,22.0,31.0,市场环境弱观察,True
603501,豪威集团,,2026-06-18,89.97,88.604,89.91,95.199,96.88266666666667,109.12100000000001,-0.0008570139828597556,-0.03876582278481022,-0.03263862779567317,-0.03355722551040774,0.05635787249031354,-0.08992514667206153,-0.12275741029641185,-0.13030449492508467,1741887473.2,1912077776.2,2932514960.7,0.5939909928998987,0.016264503872741136,0.024866555226118626,108.98,108.98,False,False,-0.17443567627087542,-0.2174032895341358,4.100000000000002,0.045570745804156966,0.7175954425697829,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.34354194407456723,0.4637150466045273,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,11.0,0.0,10.0,22.0,20.0,12.0,22.0,市场环境弱观察,True
603567,珍宝岛,,2026-06-18,4.68,5.432,5.9910000000000005,6.644500000000001,6.8646666666666665,7.725583333333334,-0.1255634256278172,-0.11178650852483318,-0.06952807730009802,-0.03543242547012948,-0.21344537815126052,-0.29835082458770623,-0.38177014531043596,-0.33333333333333337,180879251.0,140652509.1,128439018.8,1.4082889505848515,0.0363360231869402,0.021466951757286322,8.0,8.0,False,False,-0.41500000000000004,-0.4083438685208597,0.3665,0.07831196581196581,0.44613189106208845,0.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.0009986684420772304,0.02430093209054594,,,,,,True,True,False,False,True,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,27.0,19.0,-5.0,3.0,21.0,21.8,19.0,27.0,市场环境弱观察,True
